34.87977,-83.22903
34.8794,-83.23019
34.87778,-83.23249
34.8779,-83.23579
34.87889,-83.23951
34.87754,-83.243
34.87687,-83.24315
34.87472,-83.24127
34.87279,-83.24059
34.87157,-83.23869
34.8711,-83.23512
34.87074,-83.2347
34.87049,-83.23544
34.8702,-83.2353
34.86929,-83.23659
34.86888,-83.23788
34.86729,-83.23865
34.86587,-83.23831
34.86509,-83.23911
34.86538,-83.24201
34.86723,-83.24603
34.86647,-83.24746
34.86558,-83.24809
34.86204,-83.24788
34.86062,-83.24654
34.86003,-83.24634
34.85889,-83.24807
34.85817,-83.24824
34.85756,-83.24779
34.85682,-83.24648
34.85552,-83.24641
34.85501,-83.24693
34.85479,-83.24785
34.85601,-83.25268
34.85592,-83.25332
34.85429,-83.25354
34.85219,-83.25245
34.84877,-83.25391
34.84796,-83.25368
34.84732,-83.2529
34.84619,-83.24871
34.84568,-83.24849
34.84514,-83.24893
34.84423,-83.2514
34.8442,-83.25302
34.84458,-83.25414
34.8441,-83.25729
34.84529,-83.26063
34.8459,-83.26084
34.84753,-83.26051
34.84822,-83.26089
34.84864,-83.26173
34.84911,-83.26577
34.84847,-83.2672
34.84134,-83.27024
34.83796,-83.27095
34.83551,-83.27259
34.83418,-83.2721
34.83416,-83.27062
34.8328,-83.26761
34.83133,-83.26718
34.82711,-83.26753
34.82365,-83.26964
34.82262,-83.26923
34.82192,-83.26841
34.82113,-83.26832
34.81859,-83.27088
34.81781,-83.27233
34.81761,-83.27406
34.81665,-83.27533
34.817,-83.27708
34.82024,-83.28227
34.82283,-83.28461
34.82456,-83.28818
34.82465,-83.28903
34.82406,-83.29039
34.82319,-83.29108
34.82224,-83.29109
34.81923,-83.28994
34.81846,-83.28996
34.81776,-83.29058
34.81603,-83.29452
34.81529,-83.2948
34.81386,-83.29454
34.81323,-83.29514
34.81311,-83.29605
34.81418,-83.29771
34.81504,-83.29985
34.81575,-83.3001
34.81745,-83.29895
34.81819,-83.29954
34.81866,-83.30057
34.81884,-83.30301
34.81567,-83.30637
34.81405,-83.30659
34.81115,-83.30441
34.81078,-83.3035
34.81056,-83.30053
34.80945,-83.29942
34.80843,-83.29948
34.80636,-83.30045
34.80434,-83.30084
34.80282,-83.30221
34.80221,-83.30322
34.80198,-83.30552
34.79956,-83.31416
34.79893,-83.31461
34.79752,-83.3138
34.79647,-83.31406
34.79499,-83.31647
34.79446,-83.31825
34.79318,-83.3204
34.79268,-83.32064
34.79122,-83.32009
34.79058,-83.32044
34.7899,-83.32354
34.78925,-83.32414
34.78732,-83.32413
34.77904,-83.32121
34.77783,-83.32254
34.77739,-83.32266
34.77379,-83.32015
34.77131,-83.31898
34.76835,-83.32079
34.76685,-83.3227
34.76625,-83.323
34.76561,-83.32249
34.765,-83.31968
34.76451,-83.31922
34.76255,-83.32206
34.76074,-83.3233
34.75906,-83.31965
34.75833,-83.31894
34.75763,-83.31875
34.75678,-83.32066
34.75667,-83.3251
34.75625,-83.32623
34.75536,-83.32708
34.75476,-83.3272
34.75136,-83.3262
34.75075,-83.32639
34.74912,-83.33233
34.74624,-83.33265
34.7456,-83.33305
34.74178,-83.33891
34.7407,-83.3391
34.73904,-83.33861
34.73829,-83.33917
34.73845,-83.34544
34.73813,-83.34679
34.73704,-83.34863
34.73623,-83.34936
34.73218,-83.35067
34.72842,-83.35342
34.71992,-83.35306
34.71663,-83.35262
34.71273,-83.35103
34.70969,-83.35049
34.70422,-83.34665
34.70352,-83.34678
34.70319,-83.3472
34.70197,-83.35117
34.70129,-83.35245
34.70007,-83.35368
34.69861,-83.3539
34.69743,-83.35337
34.69671,-83.35245
34.69407,-83.34339
34.6929,-83.34158
34.69148,-83.34013
34.68854,-83.33837
34.68703,-83.33825
34.68299,-83.34262
34.68177,-83.342
34.68004,-83.3389
34.68014,-83.33714
34.68119,-83.33282
34.68134,-83.33028
34.68114,-83.329
34.67952,-83.32534
34.67754,-83.32146
34.67597,-83.31944
34.67477,-83.31852
34.67105,-83.31737
34.66932,-83.3164
34.66894,-83.31439
34.67014,-83.31043
34.67027,-83.30892
34.67005,-83.30585
34.66956,-83.30464
34.66658,-83.30148
34.66383,-83.30133
34.66247,-83.30085
34.6543,-83.29318
34.6525,-83.29008
34.6503,-83.28518
34.6497,-83.28208
34.649,-83.28078
34.648,-83.27958
34.64573,-83.27872
34.64485,-83.27796
34.6419,-83.27198
34.6414,-83.27038
34.6412,-83.26718
34.6404,-83.26258
34.6383,-83.25648
34.6367,-83.25388
34.6339,-83.25198
34.6327,-83.24948
34.6317,-83.24828
34.6305,-83.24748
34.6269,-83.24648
34.6252,-83.24178
34.62451,-83.24067
34.6205,-83.24238
34.6189,-83.24358
34.618,-83.24338
34.61574,-83.23821
34.6116,-83.23258
34.6109,-83.22968
34.6113,-83.22778
34.61089,-83.22583
34.60955,-83.22334
34.60948,-83.22228
34.60995,-83.2214
34.61101,-83.2164
34.61071,-83.20883
34.6096,-83.20379
34.6084,-83.19978
34.6071,-83.19778
34.606,-83.19698
34.6032,-83.19738
34.6031,-83.19688
34.6035,-83.19478
34.605,-83.19168
34.607,-83.18528
34.6075,-83.18078
34.6073,-83.17568
34.6078,-83.17258
34.6077,-83.17048
34.6044,-83.16428
34.6033,-83.15968
34.6022,-83.15908
34.5995,-83.16058
34.5994,-83.16118
34.6008,-83.16388
34.6009,-83.16508
34.6,-83.16928
34.5988,-83.17098
34.5981,-83.17098
34.59534,-83.17018
34.5927,-83.17038
34.59169,-83.16967
34.591,-83.16828
34.5895,-83.16088
34.5896,-83.15818
34.5882,-83.15458
34.5869,-83.15458
34.5838,-83.15778
34.5815,-83.15908
34.5793,-83.15898
34.579,-83.15868
34.5787,-83.15368
34.5778,-83.15138
34.576,-83.14898
34.5755,-83.14688
34.5746,-83.14488
34.5734,-83.14318
34.568,-83.13988
34.5669,-83.13968
34.5645,-83.14058
34.5627,-83.14078
34.5618,-83.13988
34.5595,-83.13338
34.5597,-83.13228
34.5611,-83.13098
34.5617,-83.12968
34.562,-83.12718
34.5619,-83.12638
34.56012,-83.1229
34.55893,-83.12202
34.55803,-83.12205
34.55613,-83.12406
34.555,-83.12426
34.55407,-83.12405
34.55331,-83.12347
34.55234,-83.12189
34.55277,-83.11866
34.55217,-83.11627
34.54939,-83.11232
34.54786,-83.11067
34.54706,-83.11025
34.54511,-83.11051
34.54424,-83.11032
34.54218,-83.10924
34.54155,-83.10862
34.54126,-83.10771
34.54104,-83.10512
34.54004,-83.10408
34.53862,-83.10345
34.53654,-83.10368
34.53444,-83.10345
34.5324,-83.10269
34.53189,-83.10132
34.53153,-83.09778
34.53171,-83.09627
34.53289,-83.09305
34.53214,-83.09032
34.53209,-83.08782
34.53069,-83.08469
34.52537,-83.0784
34.52454,-83.07783
34.52377,-83.07791
34.52174,-83.08178
34.51851,-83.08585
34.51756,-83.08681
34.51618,-83.08724
34.51577,-83.08678
34.51467,-83.08053
34.51412,-83.07925
34.51308,-83.07842
34.50884,-83.07715
34.50756,-83.07626
34.50411,-83.07259
34.50187,-83.06881
34.50104,-83.0658
34.50358,-83.0587
34.50348,-83.05617
34.50279,-83.05432
34.50205,-83.05343
34.50132,-83.0531
34.49726,-83.05348
34.49635,-83.05327
34.49533,-83.05286
34.49399,-83.05138
34.4937,-83.05164
34.49344,-83.04842
34.49118,-83.04524
34.48909,-83.04358
34.48807,-83.04234
34.48636,-83.03882
34.48357,-83.03457
34.48303,-83.03251
34.48391,-83.03023
34.48388,-83.0284
34.48086,-83.02119
34.47825,-83.01725
34.47747,-83.01356
34.4763,-83.01142
34.47604,-83.00858
34.47245,-82.9992
34.47259,-82.99831
34.4722,-82.9959
34.47279,-82.99477
34.47548,-82.99519
34.47783,-82.99389
34.47895,-82.99274
34.47997,-82.99068
34.48072,-82.98621
34.48294,-82.97975
34.48242,-82.9782
34.47935,-82.9749
34.47989,-82.973
34.48124,-82.97088
34.48233,-82.96648
34.48457,-82.96424
34.48434,-82.96321
34.48169,-82.96028
34.47955,-82.95855
34.47889,-82.95565
34.48049,-82.94823
34.48205,-82.94784
34.48316,-82.94624
34.48552,-82.94399
34.48592,-82.94282
34.48609,-82.93909
34.48654,-82.93697
34.4856,-82.93038
34.48332,-82.92793
34.48217,-82.92712
34.48146,-82.9252
34.48234,-82.9206
34.48417,-82.91774
34.48453,-82.91469
34.48553,-82.91127
34.48585,-82.90665
34.48676,-82.90155
34.48517,-82.89831
34.48422,-82.8977
34.48328,-82.89643
34.48111,-82.89245
34.48096,-82.8874
34.47785,-82.88442
34.47639,-82.88384
34.4723,-82.88102
34.47189,-82.88079
34.46948,-82.88117
34.46899,-82.88064
34.46644,-82.87776
34.46524,-82.87586
34.46432,-82.87348
34.46119,-82.87185
34.46057,-82.8681
34.46068,-82.86662
34.45979,-82.8644
34.45544,-82.85907
34.45522,-82.85884
34.45284,-82.86012
34.44363,-82.85696
34.44179,-82.85549
34.43911,-82.85501
34.43545,-82.85497
34.43018,-82.85438
34.42882,-82.85401
34.42568,-82.84963
34.42386,-82.84868
34.42054,-82.8478
34.41988,-82.84697
34.41906,-82.84703
34.41833,-82.84803
34.41276,-82.84751
34.40694,-82.84539
34.39905,-82.84145
34.39155,-82.84177
34.39014,-82.84136
34.38501,-82.83761
34.38091,-82.83598
34.37172,-82.83521
34.36741,-82.83516
34.36522,-82.83446
34.36409,-82.83357
34.36132,-82.82853
34.36053,-82.82675
34.36041,-82.82491
34.35391,-82.81564
34.35394,-82.81377
34.35327,-82.81322
34.35249,-82.8134
34.35114,-82.81261
34.35051,-82.81035
34.34558,-82.80428
34.34454,-82.80132
34.34156,-82.79832
34.34101,-82.79562
34.34038,-82.79447
34.33857,-82.79357
34.33731,-82.79371
34.33473,-82.79302
34.33293,-82.79163
34.33054,-82.79118
34.32884,-82.79125
34.32785,-82.79176
34.32832,-82.79216
34.32516,-82.79175
34.32209,-82.79016
34.31634,-82.78865
34.31389,-82.78843
34.31253,-82.7876
34.3103,-82.78706
34.30761,-82.78503
34.30524,-82.78371
34.30318,-82.78199
34.29998,-82.78135
34.29828,-82.78213
34.29665,-82.78062
34.2946,-82.77943
34.29335,-82.77748
34.29183,-82.77687
34.28768,-82.77227
34.28605,-82.77152
34.28232,-82.76675
34.28174,-82.76492
34.28201,-82.76288
34.28169,-82.76169
34.27982,-82.7606
34.27656,-82.75613
34.27579,-82.75424
34.27319,-82.75272
34.27037,-82.74992
34.26855,-82.74885
34.26659,-82.74681
34.26585,-82.74704
34.26433,-82.74848
34.26313,-82.74854
34.2605,-82.7476
34.25836,-82.74583
34.25407,-82.74557
34.25107,-82.74292
34.24815,-82.74303
34.24727,-82.74354
34.24646,-82.74467
34.24492,-82.74487
34.242,-82.74443
34.23925,-82.74335
34.23439,-82.74303
34.22933,-82.74201
34.22858,-82.74226
34.2266,-82.7441
34.22541,-82.74436
34.22441,-82.744
34.21945,-82.74026
34.21343,-82.74234
34.21021,-82.74188
34.20836,-82.74075
34.20727,-82.74059
34.19618,-82.73331
34.19332,-82.73212
34.19074,-82.7317
34.18792,-82.73207
34.18055,-82.73222
34.17696,-82.7314
34.17533,-82.73042
34.17099,-82.7264
34.16845,-82.72464
34.1605,-82.7209
34.15055,-82.71746
34.1482,-82.71533
34.14525,-82.71112
34.14102,-82.70413
34.13932,-82.69976
34.13882,-82.69553
34.13899,-82.69215
34.13829,-82.69039
34.13445,-82.68629
34.13239,-82.67873
34.13143,-82.67699
34.12978,-82.67522
34.12044,-82.66856
34.11926,-82.66805
34.11477,-82.66734
34.11275,-82.66634
34.11126,-82.66453
34.10787,-82.66193
34.10675,-82.66001
34.10377,-82.65873
34.10289,-82.6565
34.10028,-82.65371
34.09965,-82.65026
34.09855,-82.64784
34.09768,-82.64674
34.0947,-82.64426
34.09326,-82.64242
34.09091,-82.64101
34.08919,-82.64102
34.08733,-82.64017
34.08556,-82.6406
34.08112,-82.64302
34.08003,-82.64444
34.07826,-82.64537
34.07562,-82.64541
34.07405,-82.6443
34.07211,-82.64366
34.06889,-82.64149
34.06678,-82.63899
34.06495,-82.63499
34.06553,-82.63192
34.06541,-82.63095
34.06419,-82.62791
34.06334,-82.62663
34.06026,-82.62464
34.05793,-82.62135
34.05654,-82.62074
34.05342,-82.62028
34.05135,-82.61916
34.04992,-82.61755
34.0469,-82.61301
34.04231,-82.61108
34.03937,-82.60891
34.03321,-82.60058
34.03093,-82.59601
34.0293,-82.59446
34.02811,-82.59389
34.02674,-82.59379
34.02007,-82.5956
34.01749,-82.59575
34.01587,-82.5955
34.01037,-82.59267
34.00051,-82.58896
33.99807,-82.5873
33.99617,-82.58503
33.99508,-82.58276
33.99355,-82.57731
33.99301,-82.57625
33.99221,-82.57555
33.99113,-82.5752
33.99024,-82.57557
33.98852,-82.57823
33.98645,-82.58012
33.98332,-82.5806
33.98052,-82.57998
33.9759,-82.57667
33.97355,-82.57416
33.9708,-82.57002
33.96788,-82.56759
33.96477,-82.5662
33.95979,-82.56584
33.95677,-82.5652
33.9509,-82.56054
33.94859,-82.55923
33.94532,-82.55677
33.9438,-82.55444
33.94095,-82.54311
33.94155,-82.53976
33.94365,-82.53411
33.94377,-82.52674
33.94336,-82.52452
33.93697,-82.51295
33.93561,-82.51142
33.93146,-82.50764
33.92605,-82.50358
33.91901,-82.49912
33.91346,-82.49611
33.90975,-82.49293
33.9019,-82.48011
33.89284,-82.46991
33.88639,-82.45939
33.88165,-82.45511
33.87973,-82.45126
33.87754,-82.44811
33.87605,-82.44258
33.87512,-82.4405
33.87392,-82.43864
33.86705,-82.43115
33.86483,-82.427
33.86413,-82.42489
33.86375,-82.42062
33.86535,-82.41426
33.86632,-82.40835
33.86602,-82.40559
33.86548,-82.40388
33.86466,-82.4022
33.85909,-82.39574
33.85719,-82.39059
33.85443,-82.38497
33.8511,-82.37977
33.84747,-82.37578
33.84559,-82.37429
33.84381,-82.37178
33.84238,-82.36911
33.84191,-82.36713
33.83976,-82.36223
33.83643,-82.35188
33.8343,-82.34693
33.82716,-82.33783
33.82279,-82.33004
33.82111,-82.32606
33.82003,-82.32448
33.81882,-82.32307
33.81678,-82.32189
33.81375,-82.3173
33.81111,-82.31435
33.80966,-82.31346
33.80749,-82.3129
33.80647,-82.31142
33.80589,-82.309
33.80354,-82.30387
33.80063,-82.30021
33.79894,-82.29928
33.79584,-82.29892
33.79317,-82.29886
33.78766,-82.29959
33.78594,-82.29954
33.78504,-82.29939
33.78352,-82.29829
33.78223,-82.29623
33.78187,-82.29498
33.78241,-82.29247
33.78203,-82.28976
33.78006,-82.2858
33.77606,-82.28106
33.77203,-82.27768
33.76979,-82.27416
33.76791,-82.27045
33.76765,-82.26772
33.76675,-82.26613
33.76574,-82.26502
33.76348,-82.26438
33.76196,-82.26321
33.76025,-82.25947
33.76043,-82.25805
33.75969,-82.25527
33.75259,-82.24747
33.74344,-82.24566
33.74012,-82.24324
33.7349,-82.24041
33.73087,-82.2391
33.72913,-82.23952
33.72718,-82.23927
33.72521,-82.23876
33.72189,-82.23731
33.71439,-82.23575
33.70788,-82.23719
33.7062,-82.23669
33.70402,-82.23526
33.70263,-82.2353
33.70022,-82.23457
33.69353,-82.2274
33.6917,-82.22605
33.69092,-82.22453
33.68827,-82.22168
33.68682,-82.21928
33.68554,-82.21788
33.67721,-82.21317
33.67174,-82.2114
33.66984,-82.21036
33.66517,-82.20433
33.66421,-82.20352
33.6617,-82.1999
33.65761,-82.19975
33.65011,-82.201
33.6469,-82.20119
33.64266,-82.19955
33.63873,-82.1989
33.63144,-82.1969
33.63001,-82.19616
33.62513,-82.19042
33.62088,-82.18616
33.61595,-82.17986
33.61378,-82.17617
33.61258,-82.17204
33.61176,-82.16642
33.61022,-82.16028
33.60971,-82.15833
33.60863,-82.15629
33.60632,-82.15336
33.60096,-82.15106
33.59809,-82.14882
33.59428,-82.14287
33.59153,-82.1363
33.59054,-82.13352
33.58993,-82.12908
33.59127,-82.12484
33.59489,-82.12039
33.59623,-82.11751
33.59679,-82.11285
33.59628,-82.10784
33.59564,-82.10624
33.59465,-82.10522
33.58636,-82.09882
33.58407,-82.09635
33.58274,-82.09413
33.58061,-82.08749
33.57876,-82.07782
33.57751,-82.0731
33.57533,-82.06896
33.56677,-82.05773
33.56538,-82.05494
33.56497,-82.05299
33.56487,-82.04896
33.56383,-82.04634
33.55466,-82.03738
33.54916,-82.0349
33.54645,-82.03302
33.54493,-82.02824
33.54276,-82.02561
33.54073,-82.02344
33.53794,-82.02344
33.53504,-82.01984
33.53134,-82.01097
33.53031,-82.00983
33.52452,-82.0083
33.52334,-82.00764
33.52284,-82.00714
33.52194,-82.00434
33.52014,-82.00134
33.51804,-82.00054
33.51144,-81.99594
33.50764,-81.99444
33.50444,-81.99194
33.50076,-81.99038
33.49424,-81.99094
33.49004,-81.98934
33.48654,-81.98594
33.48404,-81.98064
33.48264,-81.97354
33.48064,-81.96704
33.47694,-81.95744
33.47177,-81.94651
33.47004,-81.94174
33.46834,-81.93414
33.46584,-81.92944
33.46294,-81.92634
33.4491,-81.91944
33.44203,-81.91385
33.43833,-81.91313
33.4353,-81.91428
33.43364,-81.91561
33.43235,-81.91732
33.43099,-81.92072
33.43027,-81.92698
33.42959,-81.92974
33.42847,-81.93139
33.42695,-81.93221
33.42571,-81.93243
33.42398,-81.93113
33.41911,-81.92455
33.41731,-81.92078
33.41612,-81.91633
33.41599,-81.91358
33.41504,-81.91077
33.41403,-81.90989
33.41198,-81.90969
33.40973,-81.91075
33.40826,-81.9121
33.40735,-81.91641
33.40745,-81.91889
33.40877,-81.92162
33.41026,-81.92324
33.41066,-81.92415
33.41248,-81.9245
33.41235,-81.92507
33.41137,-81.92614
33.40888,-81.928
33.40776,-81.92945
33.40696,-81.93139
33.4068,-81.93477
33.4092,-81.94267
33.40881,-81.94379
33.40753,-81.94518
33.40584,-81.94563
33.40367,-81.94448
33.401,-81.94041
33.39993,-81.93811
33.39785,-81.93545
33.39003,-81.9332
33.38732,-81.93201
33.38216,-81.93155
33.38008,-81.93086
33.37756,-81.92891
33.37608,-81.92598
33.37514,-81.92498
33.373,-81.92474
33.37214,-81.92494
33.37014,-81.92694
33.36817,-81.93063
33.36824,-81.93294
33.36894,-81.93464
33.37174,-81.93774
33.37254,-81.93964
33.37234,-81.94374
33.37164,-81.94534
33.37064,-81.94634
33.36924,-81.94684
33.36734,-81.94674
33.36594,-81.94614
33.36404,-81.94474
33.36134,-81.94174
33.35794,-81.93624
33.35604,-81.93483
33.35394,-81.93474
33.35204,-81.93564
33.34774,-81.93984
33.34644,-81.94024
33.34494,-81.93974
33.34364,-81.93724
33.34354,-81.93274
33.34394,-81.93034
33.34514,-81.92754
33.34534,-81.92474
33.3449,-81.92346
33.34034,-81.91928
33.34021,-81.9188
33.34224,-81.91604
33.34682,-81.91322
33.34716,-81.91146
33.34664,-81.90914
33.34504,-81.90844
33.34384,-81.90844
33.34244,-81.90984
33.34154,-81.91504
33.34004,-81.91594
33.33894,-81.91614
33.33754,-81.91764
33.33444,-81.91914
33.33374,-81.91904
33.33284,-81.91834
33.33184,-81.91594
33.33134,-81.91564
33.33014,-81.91364
33.32834,-81.90944
33.32714,-81.90814
33.32574,-81.90824
33.32394,-81.90914
33.32314,-81.90994
33.32174,-81.91294
33.32094,-81.91364
33.32004,-81.91374
33.31934,-81.91284
33.31914,-81.91154
33.32084,-81.90705
33.32162,-81.90613
33.32237,-81.90591
33.32512,-81.90621
33.32604,-81.90604
33.32714,-81.90464
33.33024,-81.90274
33.33204,-81.90284
33.33374,-81.90354
33.33484,-81.90364
33.33584,-81.90234
33.33577,-81.90138
33.33469,-81.90037
33.33344,-81.90004
33.33264,-81.89944
33.33054,-81.89694
33.32954,-81.89654
33.32764,-81.89694
33.32514,-81.89944
33.32414,-81.89944
33.32334,-81.89904
33.32234,-81.89784
33.32164,-81.89554
33.32254,-81.89154
33.32244,-81.89054
33.32192,-81.88971
33.32108,-81.88915
33.31904,-81.88994
33.31674,-81.89274
33.31594,-81.89294
33.31534,-81.89254
33.31484,-81.89054
33.31694,-81.88664
33.31764,-81.88374
33.31704,-81.88254
33.31584,-81.88164
33.31404,-81.88154
33.31264,-81.88204
33.31044,-81.88414
33.30894,-81.88464
33.30704,-81.88344
33.30614,-81.88224
33.30384,-81.88184
33.30254,-81.88124
33.30224,-81.88074
33.30254,-81.87904
33.30374,-81.87794
33.30744,-81.87584
33.30904,-81.87374
33.31184,-81.87154
33.3134,-81.86989
33.31404,-81.86794
33.31354,-81.86623
33.31184,-81.86494
33.30764,-81.86394
33.30644,-81.86394
33.30514,-81.86454
33.30374,-81.86474
33.30204,-81.86393
33.30207,-81.86275
33.30248,-81.86206
33.30334,-81.86124
33.30524,-81.86034
33.30672,-81.85785
33.30964,-81.85628
33.3104,-81.85519
33.31033,-81.85365
33.30875,-81.85173
33.30794,-81.84914
33.30684,-81.84734
33.30518,-81.8462
33.3043,-81.84604
33.30285,-81.84652
33.30004,-81.84954
33.29954,-81.84964
33.29674,-81.84874
33.29615,-81.84963
33.29644,-81.85034
33.29854,-81.85164
33.29964,-81.85294
33.29964,-81.85614
33.29914,-81.86004
33.29794,-81.86154
33.29694,-81.86204
33.29374,-81.86164
33.28984,-81.86334
33.28884,-81.86324
33.28724,-81.86234
33.28624,-81.86134
33.28464,-81.85764
33.28354,-81.85184
33.28364,-81.84924
33.28444,-81.84654
33.28424,-81.84564
33.28231,-81.84423
33.27984,-81.84444
33.27864,-81.84404
33.27684,-81.84244
33.27375,-81.83884
33.27445,-81.83634
33.27615,-81.83334
33.27585,-81.83264
33.27485,-81.83244
33.27325,-81.83324
33.27165,-81.83554
33.27105,-81.83574
33.26655,-81.83524
33.26425,-81.83604
33.26285,-81.83584
33.26235,-81.83534
33.26225,-81.83344
33.26455,-81.83014
33.26385,-81.82854
33.26305,-81.82834
33.26205,-81.82884
33.26085,-81.83104
33.2584,-81.83376
33.25835,-81.83454
33.25885,-81.83574
33.25975,-81.83674
33.26205,-81.83754
33.26285,-81.83834
33.26328,-81.8408
33.26395,-81.84214
33.26662,-81.84386
33.26675,-81.84564
33.26635,-81.84734
33.26485,-81.84814
33.26395,-81.84814
33.25815,-81.84614
33.25745,-81.84474
33.25705,-81.84104
33.25655,-81.84014
33.25525,-81.83964
33.25435,-81.84034
33.25255,-81.84514
33.25245,-81.84634
33.25305,-81.84904
33.25255,-81.85114
33.25075,-81.85314
33.24954,-81.85324
33.24854,-81.85282
33.2479,-81.85214
33.24729,-81.85208
